"SurveyID","ID"
5,33
5,109
5,762
5,390
5,506
5,453
5,564
5,33
5,690
5,679
5,146
5,38
5,498
5,412
5,610
5,855
5,832
5,244
5,33
5,33
5,74
5,690
5,515
5,476
5,644
5,411
5,403
5,317
5,351
5,932
5,497
5,331
5,583
5,642
5,642
5,556
5,710
5,3
5,471
5,569
5,941
5,612
5,923
5,33
5,33
5,834
5,244
5,620
5,496
5,325
5,403
5,185
5,432
5,412
5,116
5,387
5,903
5,353
5,244
5,298
5,668
5,121
5,244
5,542
5,369
5,92
5,814
5,197
5,686
5,331
5,83
5,830
5,453
5,33
5,5
5,592
5,33
5,891
5,35
5,350
5,738
5,2
5,490
5,48
5,33
5,933
5,315
5,961
5,200
5,533
5,518
5,179
5,377
5,3
5,64
5,594
5,612
5,961
5,326
5,440
5,651
5,881
5,639
5,639
5,529
5,595
5,561
5,51
5,652
5,155
5,580
5,64
5,544
5,342
5,748
5,71
5,206
5,317
5,116
5,83
5,826
5,230
5,482
5,580
5,965
5,315
5,814
5,180
5,961
5,460
5,116
5,25
5,56
5,454
5,580
5,721
5,895
5,18
5,471
5,966
5,39
5,244
5,360
5,516
5,33
5,594
5,174
5,50
5,529
5,490
5,281
5,885
5,811
5,878
5,679
5,546
5,720
5,62
5,192
5,201
5,533
5,254
5,577
5,377
5,47
5,463
5,614
5,476
5,116
5,87
5,640
5,891
5,454
5,640
5,509
5,377
5,104
5,33
5,891
5,516
5,387
5,453
5,453
5,360
5,65
5,568
5,244
5,464
5,74
5,961
5,179
5,404
5,454
5,169
5,477
5,639
5,222
5,163
5,965
5,33
5,146
5,278
5,910
5,471
5,116
5,227
5,162
5,325
5,7
5,431
5,830
5,633
5,565
5,370
5,997
5,580
5,580
5,421
5,227
5,983
5,506
5,33
5,686
5,140
5,377
5,610
5,39
5,109
5,104
5,107
5,404
5,410
5,580
5,194
5,315
5,33
5,580
5,464
5,414
5,895
5,891
5,33
5,580
5,471
5,803
5,33
5,167
5,33
5,174
5,633
5,33
5,886
5,849
5,845
5,315
5,69
5,33
5,33
5,302
5,414
5,534
5,416
5,227
5,81
5,937
5,774
5,343
5,447
5,172
5,454
5,791
5,696
5,580
5,849
5,623
5,658
5,737
5,779
5,458
5,83
5,721
5,121
5,33
5,236
5,947
5,360
5,266
5,78
5,315
5,43
5,871
5,679
5,611
5,975
5,412
5,730
5,17
5,341
5,580
5,33
5,564
5,315
5,83
5,314
5,961
5,639
5,947
5,398
5,33
5,585
5,773
5,477
5,720
5,231
5,511
5,92
5,690
5,33
5,374
5,580
5,644
5,739
5,464
5,966
5,83
5,830
5,39
5,983
5,118
5,651
5,997
5,227
5,458
5,298
5,946
5,377
5,325
5,121
5,639
5,37
5,856
5,895
5,519
5,88
5,210
5,343
5,580
5,603
5,331
5,83
5,235
5,644
5,398
5,511
5,440
5,791
5,779
5,475
5,530
5,872
5,530
5,140
5,556
5,679
5,639
5,611
5,370
5,54
5,891
5,895
5,623
5,856
5,287
5,342
5,121
5,696
5,496
5,92
5,247
5,849
5,891
5,612
5,791
5,471
5,515
5,675
5,412
5,33
5,174
5,331
5,741
5,509
5,454
5,529
5,140
5,33
5,639
5,623
5,315
5,55
5,498
5,471
5,110
5,278
5,434
5,786
5,586
5,717
5,7
5,54
5,309
5,81
5,972
5,529
5,961
5,104
5,525
5,994
5,340
5,791
5,85
5,679
5,582
5,454
5,591
5,981
5,244
5,764
5,227
5,660
5,885
5,27
5,33
5,639
5,403
5,350
5,496
5,315
5,290
5,326
5,440
5,454
5,233
5,326
5,895
5,377
5,730
5,64
5,33
5,208
5,721
5,855
5,515
5,227
5,244
5,747
5,972
5,644
5,163
5,61
5,961
5,610
5,134
5,140
5,356
5,81
5,961
5,204
5,315
5,309
5,937
5,315
5,906
5,903
5,313
5,373
5,38
5,33
5,266
5,411
5,454
5,582
5,454
5,891
5,561
5,39
5,747
5,709
5,343
5,534
5,519
5,104
5,166
5,577
5,878
5,241
5,615
5,668
5,290
5,599
5,580
5,582
5,125
5,621
5,120
5,65
5,895
5,440
5,453
5,544
5,122
5,118
5,326
5,690
5,895
5,795
5,109
5,421
5,810
5,586
5,752
5,585
5,723
5,947
5,996
5,947
5,65
5,194
5,169
5,907
5,33
5,460
5,802
5,885
5,227
5,692
5,39
5,545
5,342
5,741
5,710
5,837
5,126
5,639
5,172
5,244
5,66
5,126
5,871
5,531
5,194
5,83
5,895
5,33
5,413
5,319
5,360
5,567
5,642
5,302
5,482
5,533
5,244
5,961
5,762
5,325
5,116
5,895
5,995
5,144
5,39
5,256
5,885
5,824
5,840
5,454
5,39
5,43
5,472
5,146
5,580
5,548
5,329
5,83
5,845
5,498
5,679
5,27
5,748
5,292
5,771
5,903
5,748
5,244
5,116
5,65
5,498
5,921
5,834
5,181
5,590
5,940
5,959
5,703
5,244
5,179
5,33
5,325
5,961
5,343
5,961
5,972
5,639
5,532
5,702
5,182
5,10
5,580
5,200
5,33
5,315
5,771
5,121
5,530
5,364
5,885
5,937
5,302
5,453
5,88
5,644
5,3
5,434
5,104
5,899
5,961
5,33
5,39
5,244
5,434
5,778
5,845
5,244
5,353
5,236
5,43
5,266
5,291
5,200
5,280
5,849
5,891
5,492
5,413
5,516
5,721
5,434
5,471
5,943
5,923
5,973
5,582
5,230
5,104
5,679
5,33
5,33
5,434
5,192
5,931
5,175
5,85
5,76
5,244
5,51
5,748
5,613
5,556
5,639
5,35
5,305
5,559
5,403
5,720
5,409
5,717
5,891
5,919
5,598
5,69
5,379
5,108
5,76
5,612
5,751
5,651
5,947
5,24
5,895
5,458
5,972
5,471
5,603
5,580
5,895
5,326
5,241
5,463
5,288
5,580
5,849
5,132
5,104
5,545
5,92
5,341
5,374
5,961
5,696
5,544
5,192
5,233
5,703
5,118
5,546
5,610
5,458
5,106
5,201
5,83
5,200
5,51
5,60
5,972
5,317
5,814
5,387
5,477
5,33
5,961
5,440
5,827
5,396
5,592
5,201
5,233
5,65
5,89
5,573
5,748
5,739
5,623
5,783
5,43
5,961
5,824
5,665
5,531
5,947
5,941
5,566
5,432
5,82
5,302
5,200
5,305
5,972
5,644
5,808
5,796
5,696
5,696
5,771
5,198
5,731
5,845
5,315
5,43
5,200
5,696
5,119
5,66
5,453
5,241
5,940
5,608
5,814
5,43
5,174
5,299
5,739
5,305
5,969
5,192
5,433
5,343
5,464
5,961
5,150
5,885
5,142
5,849
5,227
5,409
5,885
5,831
5,309
5,919
5,118
5,580
5,200
5,84
5,403
5,370
5,447
5,326
5,200
5,93
5,717
5,931
5,994
5,43
5,419
5,24
5,155
5,350
5,802
5,315
5,975
5,818
5,907
5,910
5,464
5,60
5,846
5,248
5,498
5,885
5,477
5,200
5,933
5,416
5,961
5,810
5,267
5,99
5,644
5,724
5,342
5,705
5,884
5,326
5,774
5,482
5,201
5,33
5,961
5,282
5,721
5,965
5,516
5,298
5,961
5,403
5,33
5,76
5,421
5,144
5,19
5,690
5,431
5,721
5,651
5,878
5,878
5,972
5,110
5,748
5,315
5,39
5,891
5,453
5,356
5,356
5,940
5,39
5,356
5,885
5,4
5,778
5,961
5,690
5,498
5,27
5,85
5,812
5,748
5,639
5,33
5,201
5,811
5,81
5,580
5,33
5,315
5,830
5,542
5,83
5,776
5,923
5,454
5,33
5,58
5,343
5,454
5,816
5,901
5,377
5,24
5,121
5,229
5,639
5,603
5,865
5,33
5,477
5,121
5,727
5,244
5,46
5,961
5,747
5,919
5,447
5,126
5,536
5,324
5,477
5,356
5,511
5,244
5,222
5,580
5,434
5,33
5,679
5,747
5,47
5,692
5,937
5,227
5,33
5,407
5,350
5,582
5,244
5,192
5,230
5,774
5,453
5,244
5,89
5,81
5,519
5,320
5,162
5,179
5,201
5,983
5,158
5,46
5,121
5,511
5,885
5,132
5,315
5,227
5,580
5,937
5,580
5,256
5,83
5,331
5,672
5,679
5,612
5,602
5,42
5,194
5,326
5,89
5,309
5,162
5,556
5,17
5,266
5,227
5,961
5,351
5,88
5,233
5,644
5,377
5,341
5,229
5,33
5,214
5,4
5,957
5,116
5,315
5,580
5,515
5,464
5,721
5,179
5,43
5,317
5,192
5,831
5,933
5,501
5,200
5,612
5,583
5,731
5,414
5,573
5,608
5,885
5,39
5,639
5,795
5,454
5,15
5,195
5,454
5,371
5,315
5,612
5,451
5,947
5,33
5,350
5,416
5,895
5,315
5,664
5,454
5,519
5,81
5,155
5,83
5,961
5,244
5,717
5,862
5,24
5,121
5,309
5,879
5,94
5,325
5,343
5,961
5,997
5,83
5,370
5,519
5,983
5,914
5,342
5,849
5,447
5,319
5,211
5,679
5,911
5,772
5,92
5,581
5,453
5,827
5,947
5,244
5,648
5,658
5,471
5,387
5,834
5,961
5,453
5,39
5,509
5,331
5,258
5,453
5,961
5,582
5,175
5,540
5,140
5,981
5,109
5,885
5,717
5,266
5,498
5,885
5,644
5,729
5,639
5,731
5,43
5,18
5,696
5,581
5,662
5,807
5,179
5,24
5,895
5,64
5,544
5,963
5,496
5,830
5,453
5,413
5,885
5,953
5,580
5,962
5,615
5,737
5,534
5,377
5,244
5,166
5,983
5,961
5,15
5,741
5,748
5,464
5,891
5,644
5,821
5,39
5,179
5,379
5,43
5,516
5,33
5,453
5,144
5,807
5,230
5,244
5,961
5,546
5,403
5,656
5,198
5,371
5,708
5,496
5,434
5,830
5,83
5,612
5,353
5,772
5,104
5,941
5,679
5,227
5,556
5,302
5,557
5,405
5,621
5,453
5,309
5,961
5,981
5,908
5,531
5,741
5,434
5,289
5,884
5,184
5,981
5,899
5,4
5,580
5,672
5,997
5,717
5,502
5,343
5,515
5,580
5,33
5,144
5,458
5,33
5,874
5,43
5,58
5,244
5,648
5,33
5,403
5,2
5,961
5,364
5,126
5,847
5,278
5,222
5,39
5,464
5,453
5,33
5,118
5,468
5,7
5,966
5,961
5,374
5,414
5,961
5,453
5,696
5,29
5,525
5,10
5,921
5,796
5,583
5,966
5,516
5,878
5,488
5,885
5,108
5,87
5,453
5,639
5,43
5,830
5,85
5,878
5,179
5,580
5,104
5,477
5,582
5,961
5,980
5,679
5,172
5,849
5,292
5,89
5,144
5,289
5,878
5,140
5,533
5,620
5,872
5,315
5,656
5,104
5,849
5,5
5,5
5,759
5,179
5,3
5,81
5,231
5,845
5,885
5,732
5,81
5,747
5,437
5,65
5,116
5,460
5,427
5,961
5,412
5,407
5,961
5,961
5,656
5,544
5,341
5,460
5,65
5,180
5,918
5,496
5,174
5,580
5,856
5,580
5,33
5,498
5,795
5,134
5,464
5,978
5,582
5,565
5,207
5,83
5,849
5,580
5,519
5,613
5,705
5,244
5,408
5,412
5,983
5,233
5,298
5,179
5,350
5,961
5,959
5,104
5,691
5,118
5,371
5,620
5,414
5,878
5,703
5,200
5,961
5,233
5,39
5,33
5,244
5,900
5,961
5,563
5,67
5,493
5,471
5,428
5,957
5,370
5,85
5,718
5,620
5,438
5,747
5,4
5,116
5,244
5,556
5,591
5,387
5,227
5,163
5,366
5,881
5,194
5,771
5,686
5,33
5,244
5,331
5,529
5,33
5,464
5,395
5,76
5,33
5,891
5,972
5,354
5,696
5,947
5,947
5,43
5,374
5,580
5,25
5,244
5,33
5,246
5,830
5,717
5,690
5,544
5,309
5,878
5,454
5,516
5,33
5,897
5,721
5,125
5,4
5,610
5,38
5,471
5,972
5,211
5,33
5,140
5,201
5,709
5,717
5,872
5,83
5,214
5,961
5,966
5,83
5,958
5,884
5,972
5,416
5,351
5,895
5,39
5,878
5,33
5,244
5,623
5,96
5,244
5,404
5,849
5,254
5,689
5,831
5,453
5,878
5,545
5,238
5,174
5,33
5,496
5,347
5,936
5,997
5,623
5,961
5,121
5,802
5,245
5,529
5,85
5,515
5,632
5,903
5,963
5,315
5,315
5,895
5,118
5,64
5,752
5,200
5,884
5,642
5,412
5,542
5,891
5,371
5,33
5,696
5,878
5,93
5,848
5,895
5,515
5,936
5,432
5,132
5,516
5,961
5,43
5,891
5,477
5,11
5,868
5,996
5,542
5,118
5,214
5,544
5,862
5,545
5,791
5,679
5,36
5,498
5,690
5,302
5,610
5,414
5,885
5,325
5,118
5,326
5,834
5,33
5,360
5,199
5,305
5,89
5,910
5,342
5,995
5,842
5,639
5,459
5,580
5,174
5,351
5,140
5,542
5,451
5,717
5,85
5,278
5,27
5,3
5,906
5,498
5,453
5,696
5,580
5,104
5,427
5,497
5,426
5,83
5,97
5,331
5,717
5,715
5,721
5,885
5,477
5,961
5,315
5,739
5,315
5,857
5,104
5,46
5,506
5,116
5,470
5,230
5,878
5,24
5,244
5,331
5,241
5,305
5,453
5,719
5,532
5,244
5,613
5,981
5,65
5,580
5,530
5,886
5,33
5,891
5,447
5,88
5,241
5,395
5,385
5,109
5,68
5,39
5,414
5,360
5,615
5,68
5,431
5,696
5,464
5,983
5,832
5,2
5,43
5,440
5,353
5,544
5,2
5,603
5,498
5,454
5,878
5,464
5,699
5,33
5,187
5,460
5,779
5,33
5,454
5,146
5,737
5,696
5,961
5,266
5,108
5,33
5,238
5,265
5,878
5,118
5,809
5,679
5,968
5,372
5,238
5,957
5,341
5,403
5,43
5,957
5,33
5,972
5,93
5,199
5,953
5,341
5,961
5,33
5,580
5,921
5,214
5,200
5,78
5,961
5,570
5,360
5,302
5,895
5,289
5,540
5,200
5,39
5,33
5,326
5,740
5,871
5,264
5,757
5,88
5,244
5,27
5,492
5,983
5,315
5,508
5,33
5,224
5,88
5,689
5,965
5,972
5,580
5,39
5,315
5,103
5,897
5,885
5,214
5,885
5,764
5,387
5,458
5,305
5,39
5,795
5,64
5,778
5,900
5,167
5,370
5,849
5,885
5,69
5,464
5,414
5,342
5,201
5,33
5,351
5,704
5,244
5,878
5,33
5,705
5,947
5,413
5,477
5,92
5,411
5,923
5,458
5,140
5,891
5,490
5,596
5,82
5,305
5,33
5,972
5,33
5,515
5,393
5,343
5,776
5,33
5,859
5,961
5,580
5,431
5,121
5,778
5,24
5,200
5,7
5,200
5,885
5,583
5,200
5,489
5,122
5,266
5,519
5,60
5,561
5,932
5,315
5,842
5,374
5,33
5,444
5,961
5,891
5,665
5,705
5,845
5,453
5,603
5,411
5,266
5,679
5,232
5,891
5,506
5,244
5,103
5,961
5,556
5,230
5,319
5,200
5,885
5,412
5,200
5,580
5,500
5,878
5,903
5,39
5,244
5,193
5,747
5,997
5,140
5,33
5,214
5,410
5,244
5,817
5,460
5,651
5,721
5,506
5,132
5,660
5,690
5,941
5,573
5,200
5,12
5,545
5,675
5,377
5,947
5,529
5,289
5,404
5,937
5,33
5,580
5,849
5,903
5,454
5,884
5,208
5,82
5,482
5,387
5,732
5,580
5,895
5,592
5,33
5,200
5,227
5,432
5,244
5,519
5,94
5,498
5,983
5,471
5,961
5,542
5,33
5,64
5,869
5,485
5,200
5,813
5,66
5,608
5,884
5,33
5,43
5,580
5,447
5,771
5,772
5,342
5,90
5,878
5,583
5,940
5,122
5,5
5,783
5,33
5,608
5,324
5,849
5,464
5,146
5,130
5,116
5,620
5,679
5,109
5,33
5,856
5,580
5,51
5,675
5,536
5,298
5,368
5,644
5,122
5,849
5,118
5,961
5,109
5,871
5,482
5,482
5,962
5,33
5,197
5,961
5,412
5,973
5,961
5,68
5,771
5,414
5,362
5,326
5,592
5,315
5,721
5,33
5,320
5,583
5,440
5,208
5,279
5,317
5,83
5,947
5,377
5,891
5,453
5,903
5,33
5,82
5,585
5,476
5,569
5,302
5,60
5,233
5,350
5,51
5,961
5,620
5,266
5,410
5,721
5,81
5,611
5,403
5,807
5,730
5,741
5,721
5,471
5,868
5,644
5,291
5,477
5,60
5,453
5,385
5,530
5,88
5,886
5,331
5,244
5,58
5,748
5,903
5,270
5,116
5,214
5,33
5,453
5,612
5,407
5,961
5,453
5,180
5,18
5,104
5,498
5,557
5,60
5,244
5,561
5,180
5,88
5,910
5,913
5,5
5,953
5,62
5,585
5,315
5,458
5,294
5,776
5,464
5,326
5,508
5,914
5,839
5,610
5,266
5,544
5,961
5,33
5,140
5,2
5,516
5,529
5,941
5,454
5,668
5,83
5,642
5,233
5,65
5,33
5,644
5,432
5,3
5,163
5,81
5,690
5,542
5,244
5,454
5,239
5,451
5,83
5,109
5,46
5,92
5,403
5,306
5,961
5,961
5,477
5,914
5,33
5,849
5,940
5,961
5,299
5,563
5,197
5,109
5,580
5,238
5,244
5,453
5,69
5,326
5,109
5,92
5,244
5,372
5,33
5,118
5,534
5,47
5,961
5,842
5,529
5,795
5,705
5,305
5,302
5,87
5,33
5,315
5,525
5,961
5,33
5,33
5,959
5,759
5,898
5,33
5,675
5,856
5,981
5,948
5,884
5,458
5,454
5,426
5,230
5,752
5,963
5,89
5,289
5,664
5,288
5,350
5,208
5,374
5,315
5,961
5,862
5,545
5,244
5,471
5,104
5,542
5,871
5,458
5,471
5,561
5,886
5,315
5,691
5,908
5,140
5,551
5,412
5,983
5,772
5,265
5,580
5,675
5,690
5,539
5,214
5,969
5,696
5,390
5,878
5,725
5,24
5,33
5,5
5,457
5,855
5,39
5,356
5,118
5,144
5,703
5,580
5,583
5,222
5,302
5,140
5,387
5,412
5,279
5,453
5,140
5,862
5,911
5,50
5,719
5,88
5,33
5,686
5,739
5,233
5,878
5,33
5,51
5,891
5,582
5,476
5,751
5,941
5,266
5,174
5,515
5,5
5,118
5,471
5,983
5,179
5,778
5,958
5,467
5,776
5,923
5,421
5,244
5,580
5,519
5,965
5,244
5,812
5,580
5,496
5,64
5,712
5,545
5,506
5,678
5,640
5,39
5,900
5,810
5,33
5,195
5,298
5,885
5,885
5,200
5,582
5,515
5,620
5,236
5,947
5,33
5,983
5,981
5,730
5,563
5,942
5,118
5,144
5,679
5,679
5,412
5,856
5,302
5,606
5,747
5,2
5,747
5,238
5,305
5,265
5,65
5,705
5,830
5,33
5,336
5,339
5,43
5,961
5,236
5,974
5,870
5,519
5,51
5,471
5,642
5,298
5,886
5,748
5,33
5,350
5,194
5,315
5,610
5,796
5,298
5,937
5,33
5,482
5,846
5,83
5,968
5,936
5,717
5,298
5,360
5,411
5,937
5,580
5,895
5,620
5,811
5,302
5,651
5,811
5,471
5,146
5,326
5,941
5,266
5,2
5,192
5,921
5,960
5,973
5,973
5,33
5,343
5,827
5,541
5,3
5,64
5,862
5,453
5,224
5,227
5,24
5,741
5,96
5,961
5,115
5,326
5,258
5,515
5,490
5,886
5,377
5,540
5,200
5,83
5,331
5,434
5,33
5,679
5,426
5,5
5,458
5,620
5,993
5,639
5,414
5,104
5,656
5,244
5,870
5,266
5,33
5,12
5,277
5,278
5,582
5,498
5,302
5,393
5,326
5,696
5,168
5,997
5,315
5,238
5,685
5,460
5,2
5,33
5,961
5,878
5,1000
5,877
5,33
5,374
5,83
5,33
5,903
5,455
5,420
5,4
5,783
5,33
5,696
5,518
5,377
5,569
5,39
5,546
5,33
5,83
5,43
5,611
5,973
5,623
5,368
5,78
5,46
5,862
5,891
5,957
5,414
5,738
5,542
5,556
5,855
5,370
5,511
5,849
5,454
5,84
5,940
5,33
5,140
5,498
5,453
5,582
5,236
5,326
5,83
5,33
5,432
5,664
5,846
5,315
5,43
5,940
5,81
5,4
5,679
5,651
5,660
5,432
5,453
5,198
5,838
5,200
5,895
5,545
5,453
5,644
5,244
5,374
5,453
5,387
5,802
5,406
5,496
5,411
5,885
5,51
5,233
5,580
5,498
5,39
5,895
5,621
5,832
5,531
5,961
5,5
5,61
5,515
5,568
5,947
5,583
5,83
5,46
5,104
5,729
5,289
5,590
5,219
5,910
5,329
5,908
5,886
5,118
5,192
5,582
5,972
5,403
5,521
5,781
5,686
5,556
5,895
5,466
5,830
5,146
5,321
5,845
5,708
5,957
5,672
5,530
5,602
5,620
5,651
5,506
5,721
5,672
5,33
5,33
5,549
5,224
5,807
5,239
5,580
5,343
5,398
5,315
5,110
5,230
5,751
5,644
5,130
5,33
5,83
5,755
5,88
5,118
5,412
5,266
5,24
5,502
5,453
5,375
5,311
5,109
5,533
5,33
5,471
5,580
5,109
5,834
5,705
5,83
5,5
5,925
5,230
5,961
5,663
5,623
5,298
5,482
5,578
5,83
5,973
5,919
5,937
5,58
5,721
5,403
5,179
5,582
5,412
5,498
5,87
5,545
5,696
5,453
5,607
5,488
5,914
5,542
5,33
5,608
5,454
5,545
5,142
5,364
5,371
5,540
5,516
5,959
5,64
5,881
5,696
5,476
5,639
5,997
5,305
5,580
5,662
5,802
5,200
5,582
5,65
5,900
5,460
5,331
5,403
5,93
5,4
5,454
5,331
5,941
5,104
5,496
5,7
5,908
5,771
5,961
5,18
5,580
5,280
5,940
5,33
5,180
5,184
5,281
5,244
5,511
5,2
5,983
5,4
5,266
5,908
5,33
5,502
5,78
5,97
5,471
5,416
5,69
5,911
5,370
5,885
5,639
5,244
5,33
5,750
5,519
5,961
5,765
5,979
5,961
5,466
5,319
5,233
5,679
5,855
5,776
5,60
5,33
5,421
5,33
5,496
5,525
5,61
5,244
5,227
5,298
5,33
5,97
5,519
5,66
5,940
5,720
5,580
5,585
5,940
5,453
5,777
5,848
5,885
5,24
5,208
5,414
5,947
5,561
5,200
5,244
5,33
5,33
5,350
5,4
5,414
5,721
5,18
5,244
5,961
5,33
5,961
5,855
5,118
5,33
5,382
5,720
5,343
5,665
5,580
5,83
5,580
5,288
5,529
5,618
5,871
5,135
5,85
5,116
5,778
5,244
5,608
5,603
5,721
5,471
5,947
5,208
5,92
5,238
5,39
5,155
5,326
5,5
5,644
5,412
5,803
5,33
5,531
5,580
5,109
5,778
5,803
5,33
5,108
5,849
5,961
5,244
5,771
5,639
5,886
5,92
5,305
5,972
5,891
5,306
5,515
5,298
5,200
5,244
5,43
5,453
5,959
5,266
5,653
5,961
5,453
5,589
5,878
5,76
5,642
5,511
5,43
5,109
5,582
5,353
5,5
5,635
5,244
5,862
5,368
5,928
5,582
5,298
5,703
5,542
5,685
5,947
5,313
5,582
5,115
5,33
5,87
5,810
5,64
5,43
5,104
5,961
5,370
5,33
5,140
5,961
5,343
5,544
5,88
5,810
5,93
5,849
5,85
5,996
5,305
5,201
5,997
5,961
5,387
5,266
5,453
5,75
5,545
5,808
5,177
5,845
5,33
5,482
5,895
5,241
5,919
5,83
5,47
5,529
5,356
5,623
5,244
5,144
5,437
5,244
5,171
5,39
5,961
5,580
5,174
5,144
5,374
5,403
5,302
5,467
5,83
5,651
5,530
5,948
5,55
5,795
5,5
5,651
5,789
5,829
5,24
5,421
5,195
5,353
5,227
5,961
5,440
5,961
5,580
5,717
5,542
5,460
5,174
5,201
5,651
5,529
5,236
5,979
5,885
5,983
5,89
5,390
5,856
5,959
5,421
5,582
5,964
5,244
5,39
5,961
5,751
5,941
5,27
5,194
5,412
5,201
5,37
5,60
5,519
5,453
5,961
5,138
5,802
5,172
5,104
5,227
5,43
5,104
5,126
5,856
5,580
5,27
5,594
5,453
5,556
5,947
5,527
5,244
5,748
5,460
5,665
5,454
5,414
5,460
5,885
5,142
5,33
5,88
5,356
5,33
5,498
5,315
5,748
5,306
5,568
5,972
5,556
5,37
5,767
5,39
5,224
5,179
5,623
5,226
5,862
5,580
5,67
5,478
5,241
5,33
5,961
5,795
5,972
5,872
5,180
5,496
5,947
5,39
5,757
5,961
5,947
5,326
5,413
5,965
5,110
5,696
5,644
5,298
5,453
5,516
5,104
5,471
5,200
5,856
5,56
5,731
5,961
5,244
5,748
5,496
5,315
5,315
5,279
5,110
5,18
5,343
5,144
5,227
5,311
5,144
5,81
5,717
5,151
5,460
5,910
5,679
5,23
5,33
5,193
5,416
5,937
5,39
5,33
5,885
5,539
5,941
5,387
5,281
5,321
5,342
5,200
5,121
5,958
5,86
5,227
5,244
5,279
5,648
5,580
5,342
5,698
5,33
5,214
5,377
5,33
5,266
5,477
5,802
5,434
5,545
5,878
5,901
5,886
5,414
5,459
5,244
5,241
5,315
5,172
5,981
5,940
5,900
5,104
5,370
5,353
5,795
5,502
5,969
5,766
5,81
5,582
5,244
5,51
5,470
5,92
5,878
5,383
5,321
5,644
5,39
5,840
5,266
5,302
5,964
5,516
5,885
5,964
5,603
5,612
5,908
5,33
5,33
5,961
5,412
5,33
5,720
5,771
5,958
5,326
5,464
5,47
5,511
5,771
5,464
5,639
5,440
5,412
5,364
5,731
5,67
5,33
5,180
5,52
5,236
5,377
5,33
5,81
5,669
5,33
5,51
5,453
5,830
5,81
5,975
5,961
5,377
5,416
5,795
5,179
5,208
5,923
5,186
5,596
5,580
5,302
5,121
5,132
5,291
5,878
5,460
5,840
5,403
5,11
5,233
5,961
5,717
5,18
5,961
5,580
5,469
5,771
5,165
5,43
5,972
5,295
5,569
5,808
5,89
5,43
5,457
5,914
5,586
5,580
5,490
5,496
5,542
5,65
5,636
5,33
5,229
5,891
5,315
5,878
5,411
5,92
5,612
5,277
5,545
5,519
5,947
5,696
5,201
5,533
5,33
5,856
5,247
5,717
5,85
5,93
5,529
5,454
5,298
5,118
5,696
5,885
5,497
5,696
5,511
5,519
5,961
5,961
5,711
5,394
5,289
5,460
5,543
5,961
5,458
5,961
5,601
5,690
5,961
5,144
5,891
5,515
5,717
5,129
5,81
5,4
5,531
5,377
5,937
5,772
5,426
5,33
5,309
5,556
5,808
5,140
5,169
5,179
5,232
5,370
5,533
5,771
5,309
5,83
5,780
5,233
5,33
5,961
5,46
5,53
5,412
5,620
5,842
5,179
5,957
5,731
5,586
5,453
5,341
5,957
5,60
5,644
5,651
5,965
5,717
5,477
5,561
5,870
5,65
5,379
5,623
5,10
5,721
5,878
5,690
5,818
5,515
5,38
5,700
5,88
5,690
5,90
5,233
5,82
5,696
5,996
5,46
5,895
5,454
5,343
5,109
5,545
5,544
5,403
5,179
5,244
5,426
5,454
5,97
5,721
5,33
5,961
5,516
5,414
5,267
5,43
5,244
5,33
5,296
5,453
5,529
5,580
5,75
5,879
5,132
5,315
5,162
5,5
5,33
5,382
5,675
5,961
5,623
5,490
5,717
5,561
5,379
5,5
5,76
5,639
5,453
5,244
5,497
5,664
5,144
5,886
5,44
5,542
5,940
5,689
5,144
5,582
5,580
5,498
5,739
5,580
5,580
5,374
5,431
5,426
5,276
5,522
5,233
5,516
5,140
5,903
5,116
5,315
5,895
5,957
5,267
5,519
5,943
5,84
5,65
5,43
5,255
5,233
5,227
5,947
5,315
5,289
5,370
5,277
5,664
5,961
5,885
5,498
5,642
5,377
5,690
5,783
5,845
5,821
5,309
5,580
5,33
5,961
5,856
5,244
5,696
5,179
5,580
5,138
5,895
5,453
5,918
5,50
5,39
5,371
5,741
5,140
5,530
5,387
5,808
5,412
5,961
5,302
5,580
5,64
5,282
5,664
5,35
5,496
5,679
5,33
5,910
5,519
5,146
5,5
5,515
5,876
5,910
5,326
5,33
5,961
5,374
5,583
5,928
5,457
5,125
5,947
5,421
5,370
5,469
5,453
5,87
5,65
5,33
5,862
5,981
5,33
5,315
5,50
5,730
5,997
5,721
5,121
5,930
5,856
5,214
5,266
5,488
5,39
5,700
5,633
5,169
5,617
5,331
5,244
5,724
5,650
5,885
5,372
5,315
5,132
5,981
5,412
5,957
5,33
5,580
5,778
5,234
5,302
5,747
5,696
5,290
5,25
5,886
5,416
5,972
5,140
5,656
5,506
5,774
5,886
5,463
5,118
5,292
5,965
5,144
5,116
5,33
5,961
5,901
5,244
5,891
5,531
5,932
5,132
5,721
5,116
5,961
5,453
5,656
5,511
5,444
5,703
5,747
5,874
5,85
5,961
5,460
5,747
5,266
5,403
5,64
5,460
5,39
5,331
5,201
5,774
5,315
5,440
5,434
5,81
5,878
5,542
5,931
5,516
5,496
5,973
5,651
5,519
5,331
5,33
5,244
5,573
5,779
5,471
5,88
5,447
5,33
5,403
5,33
5,501
5,428
5,957
5,561
5,302
5,244
5,360
5,580
5,577
5,200
5,39
5,849
5,774
5,51
5,326
5,886
5,886
5,548
5,651
5,179
5,895
5,298
5,489
5,721
5,4
5,232
5,33
5,751
5,511
5,377
5,633
5,244
5,33
5,368
